timestamp,rr,sr,cnt,mrt,tc,cmdb_id,kpi_name,value
1614836160,,,,,,Redis02,OSLinux-OSLinux_MEMORY_MEMORY_MEMFreeMem,5520.0
1614836160,,,,,,Redis02,OSLinux-OSLinux_MEMORY_MEMORY_CacheMem,898.0
1614836160,,,,,,Redis02,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdb_DSKWrite,0.0
1614836160,,,,,,Redis02,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdb_DSKWTps,0.0
1614836160,,,,,,Redis02,redis-Redis_6379_Redis  (aof_enabled),0.0
1614836160,,,,,,apache01,OSLinux-OSLinux_NETWORK_NETWORK_TCP-FIN-WAIT,0.0
1614836160,,,,,,Redis02,redis-Redis_6379_Redis  (aof_rewrite_in_progress),0.0
1614836160,,,,,,Redis02,redis-Redis_6379_Redis  (blocked_clients),0.0
1614836160,,,,,,apache01,OSLinux-OSLinux_FILE_-tmp-zabbix_agentd.log_FileSizeMB,1.0225
1614836160,,,,,,apache01,OSLinux-CPU_CPU-3_SingleCpuidle,99.1028
1614836160,,,,,,apache01,OSLinux-CPU_CPU-2_SingleCpuidle,99.3183
1614836160,,,,,,apache01,OSLinux-CPU_CPU-1_SingleCpuidle,98.8374
1614836160,,,,,,apache01,OSLinux-CPU_CPU-0_SingleCpuidle,98.2899
1614836160,,,,,,apache01,OSLinux-CPU_CPU_CPUidleutil,98.8413
1614836160,,,,,,apache01,OSLinux-CPU_CPU_CPUWio,0.6396
1614836160,,,,,,apache01,OSLinux-CPU_CPU_CPUUserTime,0.1371
1614836160,,,,,,apache01,OSLinux-CPU_CPU_CPUSysTime,0.3738
1614836160,,,,,,apache01,OSLinux-CPU_CPU_CPULoad,0.0
1614836160,,,,,,apache01,OSLinux-CPU_CPU_CPUCpuUtil,0.7892
1614836160,,,,,,Redis02,redis-Redis_6379_Redis  (connected_slaves),0.0
1614836160,,,,,,Redis02,redis-Redis_6379_Redis  (connected_clients),402.0
1614836160,,,,,,Redis02,redis-Redis_6379_Redis  (client_longest_output_list),0.0
1614836160,,,,,,Redis02,redis-Redis_6379_Redis  (client_biggest_input_buf),0.0
1614836160,,,,,,Redis02,redis-Redis_6379_Redis  (aof_rewrite_scheduled),0.0
1614836160,,,,,,Redis02,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdb_DSKReadWrite,0.0
1614836160,,,,,,apache01,OSLinux-OSLinux_PROCESS_PROCESS_PROCNoZombies,0.0
1614836160,,,,,,apache01,OSLinux-OSLinux_PROCESS_PROCESS_PROCPPMemPerc,0.0
1614836160,,,,,,Tomcat03,"Tomcat-Requests_7441-""http-nio-8003""_ErrorCountRequestInfo",0.0
1614836160,,,,,,Tomcat03,"Tomcat-Requests_7441-""http-nio-8003""_MaxTimeRequestInfo",55607.0
1614836160,,,,,,Tomcat03,"Tomcat-Requests_7441-""http-nio-8003""_ProcessingTimeRequestInfo",47917402.0
1614836160,,,,,,Tomcat03,"Tomcat-Requests_7441-""http-nio-8003""_RequestCountRequestInfo",39649.0
1614836160,,,,,,Tomcat03,Tomcat-Sessions_7441--_SESSIONActiveCounter,0.0
1614836160,,,,,,Tomcat03,Tomcat-Sessions_7441--_SESSIONKeepaliveCounter,0.0
1614836160,,,,,,Tomcat03,Tomcat-MEMORY_7441-MEMORY_JVMUsedMemory,1460195312.0
1614836160,,,,,,Tomcat03,Tomcat-Sessions_7441--_SESSIONRejectedSessions,0.0
1614836160,,,,,,Tomcat03,Tomcat-Sessions_7441--UOCP_SESSIONKeepaliveCounter,0.0
1614836160,,,,,,Tomcat03,Tomcat-Sessions_7441--UOCP_SESSIONRejectedSessions,0.0
1614836160,,,,,,Tomcat03,Tomcat-Sessions_7441--log.Home_IS_UNDEFINED_SESSIONActiveCounter,0.0
1614836160,,,,,,Tomcat03,Tomcat-Sessions_7441--log.Home_IS_UNDEFINED_SESSIONKeepaliveCounter,0.0
1614836160,,,,,,Tomcat03,Tomcat-Sessions_7441--log.Home_IS_UNDEFINED_SESSIONRejectedSessions,0.0
1614836160,,,,,,Tomcat03,Tomcat-Sessions_7441--logHome_IS_UNDEFINED_SESSIONActiveCounter,0.0
1614836160,,,,,,Tomcat03,Tomcat-Sessions_7441--UOCP_SESSIONActiveCounter,0.0
1614836160,,,,,,Tomcat03,Tomcat-MEMORY_7441-MEMORY_JVMTotalMemory,4187619328.0
1614836160,,,,,,Tomcat03,Tomcat-MEMORY_7441-MEMORY_JVMMaxMemory,4187619328.0
1614836160,,,,,,Tomcat03,OSLinux-OSLinux_ZABBIX_Host_Uptime,6034740.0
1614836160,,,,,,Tomcat03,OSLinux-OSLinux_MEMORY_MEMORY_MEMFreeMem,2304.0
1614836160,,,,,,Tomcat03,OSLinux-OSLinux_MEMORY_MEMORY_MEMUsedMemPerc,70.0
1614836160,,,,,,Tomcat03,OSLinux-OSLinux_MEMORY_MEMORY_NoCacheMemPerc,42.4701
1614836160,,,,,,Tomcat03,OSLinux-OSLinux_MEMORY_MEMORY_UserMem,5485.0
1614836160,,,,,,Tomcat03,OSLinux-OSLinux_NETWORK_NETWORK_TotalTcpConnNum,450.0
1614836160,,,,,,Tomcat03,OSLinux-OSLinux_NETWORK_ens160_NETBandwidthUtil,0.002
1614836160,,,,,,Tomcat03,OSLinux-OSLinux_NETWORK_ens160_NETInErr,0.0
1614836160,,,,,,Tomcat03,OSLinux-OSLinux_NETWORK_ens160_NETKBTotalPerSec,115478.0
1614836160,,,,,,Tomcat03,OSLinux-OSLinux_NETWORK_ens160_NETOutErr,0.0
1614836160,,,,,,Tomcat03,OSLinux-OSLinux_NETWORK_ens160_NETPacketsIn,343.0
1614836160,,,,,,Tomcat03,OSLinux-OSLinux_NETWORK_ens160_NETPacketsOut,387.0
1614836160,,,,,,Tomcat03,OSLinux-OSLinux_PROCESS_PROCESS_PROCNoZombies,1.0
1614836160,,,,,,Tomcat03,OSLinux-OSLinux_PROCESS_PROCESS_PROCPPMem,58.0
1614836160,,,,,,Tomcat03,OSLinux-OSLinux_PROCESS_zabbix_PROCPPCount,3.0
1614836160,,,,,,Tomcat03,OSLinux-OSLinux_PROCESS_zabbix-zabbix_agentd_PROCPPCPUPerc,0.3
1614836160,,,,,,Tomcat03,Tomcat-Sessions_7441--logHome_IS_UNDEFINED_SESSIONKeepaliveCounter,0.0
1614836160,,,,,,Tomcat03,Tomcat-Sessions_7441--logHome_IS_UNDEFINED_SESSIONRejectedSessions,0.0
1614836160,,,,,,Tomcat03,"Tomcat-Threads_7441-""http-nio-8003""_CurrentThreadCountThreadInfo",100.0
1614836160,,,,,,Tomcat03,"Tomcat-Threads_7441-""http-nio-8003""_CurrentThreadsBusyThreadInfo",2.0
1614836160,,,,,,Redis02,redis-Redis_6379_Redis  (lru_clock),4223425.0
1614836160,,,,,,Redis02,redis-Redis_6379_Redis  (loading),0.0
1614836160,,,,,,Redis02,redis-Redis_6379_Redis  (latest_fork_usec),0.0
1614836160,,,,,,Redis02,redis-Redis_6379_Redis  (keyspace_misses),20082.0
1614836160,,,,,,Redis02,redis-Redis_6379_Redis  (keyspace_hits),2535262051.0
1614836160,,,,,,Redis02,redis-Redis_6379_Redis  (instantaneous_ops_per_sec),987.0
1614836160,,,,,,Redis02,redis-Redis_6379_Redis  (expired_keys),1.0
1614836160,,,,,,Redis02,redis-Redis_6379_Redis  (evicted_keys),0.0
1614836160,,,,,,apache01,OSLinux-OSLinux_ZABBIX_Host_Uptime,6034501.0
1614836160,,,,,,apache01,OSLinux-OSLinux_SWAP_SWAP_So,0.0
1614836160,,,,,,apache01,OSLinux-OSLinux_SWAP_SWAP_Si,0.0
1614836160,,,,,,apache01,OSLinux-OSLinux_SWAP_SWAP_SWPTotSwapUsedPercent,0.0
1614836160,,,,,,apache01,OSLinux-OSLinux_PROCESS_zabbix-zabbix_agentd_PROCPPCPUPerc,0.4
1614836160,,,,,,apache01,OSLinux-OSLinux_PROCESS_zabbix_PROCPPCount,4.0
1614836160,,,,,,apache01,OSLinux-OSLinux_PROCESS_apache_10001_PROCPPCount,7.0
1614836160,,,,,,Redis02,redis-Redis_6379_Redis  (maxmemory),4294967296.0
1614836160,,,,,,apache01,OSLinux-OSLinux_PROCESS_PROCESS_PROCPPMem,124.0
1614836160,,,,,,Redis02,redis-Redis_6379_Redis  (mem_fragmentation_ratio),0.8
1614836160,,,,,,Redis02,redis-Redis_6379_Redis  (rdb_bgsave_in_progress),0.0
1614836160,,,,,,Tomcat03,"Tomcat-Threads_7441-""http-nio-8003""_MaxThreadsThreadInfo",500.0
1614836160,,,,,,Redis02,redis-Redis_6379_redis server,1.0
1614836160,,,,,,Redis02,redis-Redis_6379_Redis  (used_memory_rss),10600448.0
1614836160,,,,,,Redis02,redis-Redis_6379_Redis  (used_memory_peak),95706776.0
1614836160,,,,,,Redis02,redis-Redis_6379_Redis  (used_memory),13210616.0
1614836160,,,,,,Redis02,redis-Redis_6379_Redis  (used_cpu_user_children),0.0
1614836160,,,,,,Redis02,redis-Redis_6379_Redis  (used_cpu_user),15747.12
1614836160,,,,,,Redis02,redis-Redis_6379_Redis  (used_cpu_sys_children),0.0
1614836160,,,,,,Redis02,redis-Redis_6379_Redis  (used_cpu_sys),42867.25
1614836160,,,,,,Redis02,redis-Redis_6379_Redis  (uptime_in_seconds),4471167.0
1614836160,,,,,,Redis02,redis-Redis_6379_Redis  (total_connections_received),70914412.0
1614836160,,,,,,Redis02,redis-Redis_6379_Redis  (total_commands_processed),3525485122.0
1614836160,,,,,,Redis02,redis-Redis_6379_Redis  (rejected_connections),0.0
1614836160,,,,,,Redis02,redis-Redis_6379_Redis  (redis_git_dirty),0.0
1614836160,,,,,,Redis02,redis-Redis_6379_Redis  (rdb_changes_since_last_save),787372109.0
1614836160,,,,,,Redis02,redis-Redis_6379_Redis  (pubsub_channels),0.0
1614836160,,,,,,Redis01,redis-Redis_6379_Redis  (mem_fragmentation_ratio),0.68
1614836160,,,,,,MG02,OSLinux-CPU_CPU_CPUCpuUtil,26.4475
1614836160,,,,,,Mysql02,OSLinux-OSLinux_SWAP_SWAP_So,0.0
1614836160,,,,,,IG02,OSLinux-OSLinux_MEMORY_MEMORY_NoCacheMemPerc,53.4985
1614836160,,,,,,IG02,OSLinux-OSLinux_MEMORY_MEMORY_MEMUsedMemPerc,98.0
1614836160,,,,,,IG02,OSLinux-OSLinux_MEMORY_MEMORY_MEMFreeMem,126.0
1614836160,,,,,,IG02,OSLinux-OSLinux_MEMORY_MEMORY_CacheMem,3496.0
1614836160,,,,,,IG02,OSLinux-OSLinux_FILE_-tmp-zabbix_agentd.log_FileSizeMB,0.9792
1614836160,,,,,,IG02,OSLinux-CPU_CPU_CPUidleutil,74.25399999999999
1614836160,,,,,,IG02,OSLinux-CPU_CPU_CPUWio,0.0208
1614836160,,,,,,IG02,OSLinux-CPU_CPU_CPUUserTime,25.2057
1614836160,,,,,,IG02,OSLinux-CPU_CPU_CPUSysTime,0.3574
1614836160,,,,,,IG02,OSLinux-CPU_CPU_CPULoad,1.03
1614836160,,,,,,IG02,OSLinux-CPU_CPU_CPUCpuUtil,25.746
1614836160,,,,,,IG02,JVM-Threads_7778_JVM_ThreadCount_Threads,83.0
1614836160,,,,,,IG02,JVM-Runtime_7778_JVM_JVM_Uptime,1899682.0
1614836160,,,,,,IG02,JVM-Operating System_7778_JVM_JVM_CPULoad,0.2691
1614836160,,,,,,IG02,JVM-Memory_7778_JVM_Memory_NoHeapMemoryUsed,823914024.0
1614836160,,,,,,IG02,JVM-Memory_7778_JVM_Memory_HeapMemoryUsed,458672968.0
1614836160,,,,,,IG02,JVM-Memory_7778_JVM_Memory_HeapMemoryUsage,17.5093
1614836160,,,,,,IG02,JVM-Memory_7778_JVM_Memory_HeapMemoryMax,2040135680.0
1614836160,,,,,,Tomcat02,"Tomcat-Requests_7441-""http-nio-8003""_MaxTimeRequestInfo",56516.0
1614836160,,,,,,Tomcat02,"Tomcat-Requests_7441-""http-nio-8003""_ProcessingTimeRequestInfo",48557717.0
1614836160,,,,,,Tomcat02,"Tomcat-Requests_7441-""http-nio-8003""_RequestCountRequestInfo",40039.0
1614836160,,,,,,Tomcat02,Tomcat-Sessions_7441--_SESSIONActiveCounter,0.0
1614836160,,,,,,Mysql01,OSLinux-OSLinux_ZABBIX_Host_Uptime,6034385.0
1614836160,,,,,,Mysql01,OSLinux-OSLinux_SWAP_SWAP_So,0.0
1614836160,,,,,,Mysql01,OSLinux-OSLinux_SWAP_SWAP_Si,0.0
1614836160,,,,,,Mysql01,OSLinux-OSLinux_SWAP_SWAP_SWPTotSwapUsedPercent,0.0
1614836160,,,,,,Mysql01,OSLinux-OSLinux_PROCESS_zabbix-zabbix_agentd_PROCPPCPUPerc,0.4
1614836160,,,,,,Mysql01,OSLinux-OSLinux_PROCESS_zabbix_PROCPPCount,7.0
1614836160,,,,,,Mysql01,OSLinux-OSLinux_PROCESS_PROCESS_PROCPPMemPerc,0.0
1614836160,,,,,,IG02,OSLinux-OSLinux_MEMORY_MEMORY_UserMem,7662.0
1614836160,,,,,,Mysql01,OSLinux-OSLinux_PROCESS_PROCESS_PROCPPMem,54.0
1614836160,,,,,,IG02,OSLinux-OSLinux_NETWORK_NETWORK_TCP-CLOSE-WAIT,0.0
1614836160,,,,,,IG02,OSLinux-OSLinux_PROCESS_PROCESS_PROCNoZombies,1.0
1614836160,,,,,,apache02,OSLinux-OSLinux_MEMORY_MEMORY_NoCacheMemPerc,26.2087
1614836160,,,,,,apache02,OSLinux-OSLinux_MEMORY_MEMORY_MEMUsedMemPerc,48.0
1614836160,,,,,,apache02,OSLinux-OSLinux_FILESYSTEM_-tmp_FSUsedSpace,893.0
1614836160,,,,,,apache02,OSLinux-OSLinux_FILESYSTEM_-tmp_FSInodeUsedPercent,2.4573
1614836160,,,,,,apache02,OSLinux-OSLinux_FILESYSTEM_-tmp_FSCapacity,18.995
1614836160,,,,,,apache02,OSLinux-OSLinux_FILESYSTEM_-tmp_FSAvailableSpace,3810.0
1614836160,,,,,,apache02,OSLinux-OSLinux_FILESYSTEM_-home_FSUsedSpace,237.0
1614836160,,,,,,apache02,OSLinux-CPU_CPU_CPUidleutil,99.700673
1614836160,,,,,,apache02,OSLinux-CPU_CPU_CPUWio,0.012472
1614836160,,,,,,apache02,OSLinux-CPU_CPU_CPUUserTime,0.0665169999999999
1614836160,,,,,,apache02,OSLinux-CPU_CPU_CPUSysTime,0.21618
1614836160,,,,,,apache02,OSLinux-CPU_CPU_CPULoad,0.01
1614836160,,,,,,apache02,OSLinux-CPU_CPU_CPUCpuUtil,0.5738
1614836160,,,,,,Mysql02,OSLinux-OSLinux_SWAP_SWAP_SWPTotSwapUsedPercent,0.0
1614836160,,,,,,Mysql02,OSLinux-OSLinux_SWAP_SWAP_Si,0.0
1614836160,,,,,,Tomcat02,OSLinux-OSLinux_ZABBIX_Host_Uptime,6034746.0
1614836160,,,,,,Mysql02,OSLinux-OSLinux_ZABBIX_Host_Uptime,6034423.0
1614836160,,,,,,Tomcat02,Tomcat-MEMORY_7441-MEMORY_JVMMaxMemory,4187619328.0
1614836160,,,,,,Tomcat02,Tomcat-MEMORY_7441-MEMORY_JVMTotalMemory,4187619328.0
1614836160,,,,,,Tomcat02,Tomcat-MEMORY_7441-MEMORY_JVMUsedMemory,1699238704.0
1614836160,,,,,,Tomcat02,"Tomcat-Requests_7441-""http-nio-8003""_ErrorCountRequestInfo",2.0
1614836160,,,,,,IG02,OSLinux-OSLinux_ZABBIX_Host_Uptime,6034901.0
1614836160,,,,,,IG02,OSLinux-OSLinux_SWAP_SWAP_So,0.0
1614836160,,,,,,IG02,OSLinux-OSLinux_SWAP_SWAP_Si,0.0
1614836160,,,,,,IG02,OSLinux-OSLinux_SWAP_SWAP_SWPTotSwapUsedPercent,0.0
1614836160,,,,,,IG02,OSLinux-OSLinux_PROCESS_zabbix-zabbix_agentd_PROCPPCPUPerc,0.3
1614836160,,,,,,IG02,OSLinux-OSLinux_PROCESS_zabbix_PROCPPCount,3.0
1614836160,,,,,,IG02,OSLinux-OSLinux_PROCESS_PROCESS_PROCPPMemPerc,0.0
1614836160,,,,,,IG02,OSLinux-OSLinux_PROCESS_PROCESS_PROCPPMem,58.0
1614836160,,,,,,IG02,OSLinux-OSLinux_NETWORK_NETWORK_TCP-FIN-WAIT,0.0
1614836160,,,,,,apache02,OSLinux-OSLinux_NETWORK_NETWORK_TCP-CLOSE-WAIT,0.0
1614836160,,,,,,Mysql01,OSLinux-OSLinux_PROCESS_PROCESS_PROCNoZombies,0.0
1614836160,,,,,,Mysql01,OSLinux-OSLinux_NETWORK_NETWORK_TCP-CLOSE-WAIT,0.0
1614836160,,,,,,Mysql01,OSLinux-OSLinux_FILESYSTEM_-tmp_FSAvailableSpace,4266.0
1614836160,,,,,,Mysql01,OSLinux-OSLinux_FILESYSTEM_-mysqldata_FSUsedSpace,3485.0
1614836160,,,,,,Mysql01,OSLinux-OSLinux_FILESYSTEM_-mysqldata_FSInodeUsedPercent,0.0186
1614836160,,,,,,Mysql01,OSLinux-OSLinux_FILESYSTEM_-mysqldata_FSCapacity,7.3285
1614836160,,,,,,Mysql01,OSLinux-OSLinux_FILESYSTEM_-mysqldata_FSAvailableSpace,44078.0
1614836160,,,,,,Mysql01,OSLinux-OSLinux_FILESYSTEM_-mysqlbak_FSUsedSpace,1060.0
1614836160,,,,,,Mysql01,OSLinux-OSLinux_FILESYSTEM_-mysqlbak_FSInodeUsedPercent,0.0007
1614836160,,,,,,Mysql01,OSLinux-OSLinux_FILESYSTEM_-mysqlbak_FSCapacity,2.2288
1614836160,,,,,,Mysql01,OSLinux-OSLinux_FILESYSTEM_-mysqlbak_FSAvailableSpace,46504.0
1614836160,,,,,,Mysql01,OSLinux-OSLinux_FILESYSTEM_-mysql_FSUsedSpace,2524.0
1614836160,,,,,,Mysql01,OSLinux-OSLinux_FILESYSTEM_-mysql_FSInodeUsedPercent,1.8748
1614836160,,,,,,Mysql01,OSLinux-OSLinux_FILESYSTEM_-mysql_FSCapacity,17.6913
1614836160,,,,,,Mysql01,OSLinux-OSLinux_FILESYSTEM_-mysql_FSAvailableSpace,11746.0
1614836160,,,,,,Mysql01,OSLinux-OSLinux_FILESYSTEM_-home_FSUsedSpace,263.0
1614836160,,,,,,Mysql01,OSLinux-OSLinux_FILESYSTEM_-home_FSInodeUsedPercent,0.2739999999999999
1614836160,,,,,,Mysql01,OSLinux-OSLinux_FILESYSTEM_-home_FSCapacity,2.7745
1614836160,,,,,,Mysql01,OSLinux-OSLinux_FILESYSTEM_-home_FSAvailableSpace,9224.0
1614836160,,,,,,Mysql01,OSLinux-OSLinux_FILESYSTEM_-cmbc_admin_FSUsedSpace,20.0
1614836160,,,,,,Mysql01,OSLinux-OSLinux_FILESYSTEM_-cmbc_admin_FSInodeUsedPercent,0.0104
1614836160,,,,,,Mysql01,OSLinux-OSLinux_FILESYSTEM_-cmbc_admin_FSCapacity,0.4309
1614836160,,,,,,Mysql01,OSLinux-OSLinux_FILESYSTEM_-cmbc_admin_FSAvailableSpace,4683.0
1614836160,,,,,,Mysql01,OSLinux-OSLinux_FILESYSTEM_-boot_FSUsedSpace,115.0
1614836160,,,,,,Mysql01,OSLinux-OSLinux_FILESYSTEM_-boot_FSInodeUsedPercent,1.1715
1614836160,,,,,,Mysql01,OSLinux-OSLinux_FILESYSTEM_-boot_FSCapacity,25.2434
1614836160,,,,,,Tomcat02,Tomcat-Sessions_7441--_SESSIONKeepaliveCounter,0.0
1614836160,,,,,,Tomcat02,Tomcat-Sessions_7441--_SESSIONRejectedSessions,0.0
1614836160,,,,,,Tomcat02,Tomcat-Sessions_7441--UOCP_SESSIONActiveCounter,0.0
1614836160,,,,,,Tomcat02,Tomcat-Sessions_7441--UOCP_SESSIONRejectedSessions,0.0
1614836160,,,,,,Tomcat02,Tomcat-Sessions_7441--log.Home_IS_UNDEFINED_SESSIONActiveCounter,0.0
1614836160,,,,,,Mysql01,OSLinux-OSLinux_FILESYSTEM_-tmp_FSCapacity,9.2924
1614836160,,,,,,Mysql01,OSLinux-OSLinux_NETWORK_NETWORK_TCP-FIN-WAIT,0.0
1614836160,,,,,,Mysql01,OSLinux-OSLinux_FILESYSTEM_-tmp_FSInodeUsedPercent,0.119
1614836160,,,,,,Mysql01,OSLinux-OSLinux_FILESYSTEM_-usr-openv_FSAvailableSpace,9451.0
1614836160,,,,,,Mysql01,OSLinux-OSLinux_MEMORY_MEMORY_UserMem,7040.0
1614836160,,,,,,Mysql01,OSLinux-OSLinux_MEMORY_MEMORY_NoCacheMemPerc,92.4331
1614836160,,,,,,Mysql01,OSLinux-OSLinux_MEMORY_MEMORY_MEMUsedMemPerc,98.0
1614836160,,,,,,Mysql01,OSLinux-OSLinux_MEMORY_MEMORY_MEMFreeMem,136.0
1614836160,,,,,,Mysql01,OSLinux-OSLinux_MEMORY_MEMORY_CacheMem,407.0
1614836160,,,,,,Mysql01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdc_DSKWrite,351.3333
1614836160,,,,,,Mysql01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdc_DSKWTps,17.3
1614836160,,,,,,Mysql01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdc_DSKTps,18.0
1614836160,,,,,,Mysql01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdc_DSKReadWrite,387.0
1614836160,,,,,,Mysql01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdc_DSKRead,0.0
1614836160,,,,,,Mysql01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdc_DSKRTps,0.0
1614836160,,,,,,Mysql01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdc_DSKPercentBusy,1.2
1614836160,,,,,,Mysql01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdb_DSKWrite,3.6
1614836160,,,,,,Mysql01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdb_DSKWTps,0.2667
1614836160,,,,,,Mysql01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdb_DSKTps,0.0
1614836160,,,,,,Mysql01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdb_DSKReadWrite,3.0
1614836160,,,,,,Mysql01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdb_DSKRead,0.0
1614836160,,,,,,Mysql01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdb_DSKRTps,0.0
1614836160,,,,,,Mysql01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sda_DSKWrite,9.8667
1614836160,,,,,,Mysql01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sda_DSKWTps,0.8167
1614836160,,,,,,Mysql01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sda_DSKTps,0.0
1614836160,,,,,,Mysql01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sda_DSKReadWrite,8.0
1614836160,,,,,,Mysql01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sda_DSKRead,0.0
1614836160,,,,,,Mysql01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sda_DSKRTps,0.0
1614836160,,,,,,Mysql01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sda_DSKPercentBusy,0.0
1614836160,,,,,,Mysql01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sda_DSKBps,1.0
1614836160,,,,,,Mysql01,OSLinux-OSLinux_FILESYSTEM_-usr-openv_FSUsedSpace,36.0
1614836160,,,,,,Mysql01,OSLinux-OSLinux_FILESYSTEM_-usr-openv_FSInodeUsedPercent,0.0017
1614836160,,,,,,Mysql01,OSLinux-OSLinux_FILESYSTEM_-usr-openv_FSCapacity,0.3797
1614836160,,,,,,Mysql01,OSLinux-OSLinux_FILESYSTEM_-tmp_FSUsedSpace,437.0
1614836160,,,,,,Tomcat02,Tomcat-Sessions_7441--log.Home_IS_UNDEFINED_SESSIONKeepaliveCounter,0.0
1614836160,,,,,,apache02,OSLinux-OSLinux_NETWORK_NETWORK_TCP-FIN-WAIT,0.0
1614836160,,,,,,apache02,OSLinux-OSLinux_PROCESS_PROCESS_PROCNoZombies,0.0
1614836160,,,,,,Mysql02,Mysql-MySQL_3306_Innodb os log fsyncs,17.5424
1614836160,,,,,,Mysql02,Mysql-MySQL_3306_Innodb open files  num,43.0
1614836160,,,,,,Mysql02,Mysql-MySQL_3306_Innodb log writes,17.4576
1614836160,,,,,,Mysql02,Mysql-MySQL_3306_Innodb log write requests,82.5085
1614836160,,,,,,Mysql02,Mysql-MySQL_3306_Innodb log waits,0.0
1614836160,,,,,,Mysql02,Mysql-MySQL_3306_Innodb dblwr writes,0.4407
1614836160,,,,,,Mysql02,Mysql-MySQL_3306_Innodb dblwr pages written,7.3559
1614836160,,,,,,Mysql02,Mysql-MySQL_3306_Innodb data written,302357.6949
1614836160,,,,,,Mysql02,Mysql-MySQL_3306_Innodb data writes,25.3051
1614836160,,,,,,Mysql02,Mysql-MySQL_3306_Innodb data reads,0.0
1614836160,,,,,,Mysql02,Mysql-MySQL_3306_Innodb data read,0.0
1614836160,,,,,,Mysql02,Mysql-MySQL_3306_Innodb data pending writes,0.0
1614836160,,,,,,Mysql02,Mysql-MySQL_3306_Innodb data pending reads,0.0
1614836160,,,,,,Tomcat02,OSLinux-CPU_CPU_CPUCpuUtil,26.5769
1614836160,,,,,,Tomcat02,OSLinux-CPU_CPU_CPULoad,1.11
1614836160,,,,,,Tomcat02,OSLinux-CPU_CPU_CPUSysTime,0.6029
1614836160,,,,,,Tomcat02,OSLinux-CPU_CPU_CPUUserTime,25.6413
1614836160,,,,,,Tomcat02,OSLinux-CPU_CPU_CPUWio,0.0208
1614836160,,,,,,Tomcat02,OSLinux-CPU_CPU_CPUidleutil,73.4231
1614836160,,,,,,Tomcat02,OSLinux-OSLinux_FILE_-home-zabbix_DirSizeMB,167.0
1614836160,,,,,,Tomcat02,OSLinux-OSLinux_FILE_-tmp-zabbix_agentd.log_FileSizeMB,0.0216
1614836160,,,,,,Tomcat02,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sda_DSKAvgServ,0.91
1614836160,,,,,,Tomcat02,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdb_DSKAvgServ,0.99
1614836160,,,,,,Tomcat02,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdb_DSKBps,0.0
1614836160,,,,,,Tomcat02,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdb_DSKPercentBusy,0.3
1614836160,,,,,,Tomcat02,OSLinux-OSLinux_MEMORY_MEMORY_CacheMem,1459.0
1614836160,,,,,,Tomcat02,OSLinux-OSLinux_MEMORY_MEMORY_MEMFreeMem,3113.0
1614836160,,,,,,Tomcat02,OSLinux-OSLinux_MEMORY_MEMORY_MEMUsedMemPerc,60.0
1614836160,,,,,,Tomcat02,OSLinux-OSLinux_MEMORY_MEMORY_NoCacheMemPerc,41.3018
1614836160,,,,,,Mysql02,Mysql-MySQL_3306_Innodb os log pending fsyncs,0.0
1614836160,,,,,,Tomcat02,OSLinux-OSLinux_MEMORY_MEMORY_UserMem,4676.0
1614836160,,,,,,Mysql02,Mysql-MySQL_3306_Innodb os log pending writes,0.0
1614836160,,,,,,Mysql02,Mysql-MySQL_3306_Innodb pages created,1.3729
1614836160,,,,,,Mysql02,Mysql-MySQL_3306_Rows Read,707073.2373
1614836160,,,,,,Mysql02,Mysql-MySQL_3306_Questions,123.6949
1614836160,,,,,,Mysql02,Mysql-MySQL_3306_Qcache Total Blocks,1.0
1614836160,,,,,,Mysql02,Mysql-MySQL_3306_Qcache Queries In Cache,0.0
1614836160,,,,,,Mysql02,Mysql-MySQL_3306_Qcache Not Cached,69.4407
